Main Meal,Side Meal,Complete Meal,Ingredients,Quantities,Meal_Ingredient_Ids
Vegetable Fried Rice,"Chicken Curry, Chicken Curry, Devilled Chicken, Green Pea Curry, Tapioca Chips","Vegetable Fried Rice with Chicken Curry, Chicken Curry, Devilled Chicken, Green Pea Curry, Tapioca Chips","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, salt, Onion, Green pea,  Chillies, Tapioca,  Oil,  Salt,  chillies","500.0, 100.0, 100.0, 115.0, 15.0, 47.5, 460.0, 150.0, 30.0, 15.0, 0.75, 40.0, 50.0, 10.0, 50.0, 20.0, 10.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLC007,  SLI005, SLK002, SLB011,  SLJ002,  SLK002"
Vegetable Fried Rice,"Chicken Curry, Devilled Chicken, Green Pea Curry, Vegetable Cutlets, Vegetable Balls","Vegetable Fried Rice with Chicken Curry, Devilled Chicken, Green Pea Curry, Vegetable Cutlets, Vegetable Balls","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, salt, Onion, Green pea,  Chillies, Carrot,  Potatoes,  leeks,  Jackfruit","500.0, 100.0, 100.0, 75.0, 15.0, 32.5, 350.0, 200.0, 40.0, 20.0, 1.0, 60.0, 155.0, 30.0, 70.0, 30.0, 50.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLC007,  SLI005, SLK002,  SLB006,  SLK002,  SLD055,  SLD049,  SLK018"
Vegetable Fried Rice,"Chicken Curry, Devilled Chicken, Ala Badun, Green Pea Curry, Vegetable Balls","Vegetable Fried Rice with Chicken Curry, Devilled Chicken, Ala Badun, Green Pea Curry, Vegetable Balls","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, salt, Onion, Potato,  Oil,  Salt, chilli, Green pea,  Chillies, Carrot,  leeks","500.0, 100.0, 190.0, 75.0, 15.0, 32.5, 220.0, 200.0, 40.0, 20.0, 1.0, 60.0, 120.0, 90.0, 100.0, 50.0, 30.0, 50.0, 10.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLB006, SLJ002, SLC007,  SLI005, SLK002,  SLD055,  SLD049,  SLB006,  SLK018"
Vegetable Fried Rice,"Chicken Curry, Ala Badun, Green Pea Curry, Ginger Chicken, Vegetable Cutlets","Vegetable Fried Rice with Chicken Curry, Ala Badun, Green Pea Curry, Ginger Chicken, Vegetable Cutlets","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk, Potato,  Oil,  Salt, chilli, Green pea,  Chillies,  Ginger, Carrot,  Potatoes","500.0, 100.0, 220.0, 75.0, 15.0, 62.5, 230.0, 20.0, 160.0, 120.0, 150.0, 75.0, 130.0, 20.0, 40.0, 10.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLB006, SLJ002, SLC007,  SLI005, SLK002, SLK012,  SLB006,  SLK002"
Vegetable Fried Rice,"Chicken Curry, Parippu, Ala Badun, Fish Cutlets, Vegetable Balls","Vegetable Fried Rice with Chicken Curry, Parippu, Ala Badun, Fish Cutlets, Vegetable Balls","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk, Dhal, Termeric powder, Potato,  Oil,  Salt, chilli, Fish,  Potatoes,  Chillies, Carrot,  leeks","500.0, 100.0, 190.0, 115.0, 15.0, 12.5, 240.0, 20.0, 20.0, 0.75, 120.0, 90.0, 60.0, 100.0, 20.0, 30.0, 50.0, 10.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLC001, SLK019, SLB006, SLJ002, SLF034,  SLB006,  SLK002,  SLD055,  SLD049,  SLK018"
Vegetable Fried Rice,"Wambatu Moju, Devilled Fish, Ala Badun, potatoe cheese Balls, Vegetable Balls","Vegetable Fried Rice with Wambatu Moju, Devilled Fish, Ala Badun, potatoe cheese Balls, Vegetable Balls","Rice,  Vegetables, onion,  Spices, curry leaves, Eggplant,  Vinegar, tomato sause, Fish,  Chili,  Curry leaves, salt, Onion, Potato,  Oil,  Salt, chilli, cheese,  Potatoes,  pepper, Carrot,  leeks","500.0, 100.0, 215.0, 27.5, 15.0, 12.5, 100.0, 50.0, 12.0, 200.0, 40.0, 20.0, 1.0, 60.0, 120.0, 90.0, 60.0, 120.0, 20.0, 30.0, 50.0, 10.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLD017, SLD084, SLF006, SLB006, SLJ002, SLG002,  SLB006,  SLK018,  SLD055,  SLD049"
Vegetable Fried Rice,"Wambatu Moju, Chicken Curry, Ala Badun, Fish Cutlets, potatoe cheese Balls","Vegetable Fried Rice with Wambatu Moju, Chicken Curry, Ala Badun, Fish Cutlets, potatoe cheese Balls","Rice,  Vegetables, onion,  Spices, curry leaves, Eggplant,  Vinegar, tomato sause, Chicken,  Coconut milk, Potato,  Oil,  Salt, chilli, Fish,  Potatoes,  Chillies, cheese","500.0, 100.0, 215.0, 67.5, 15.0, 12.5, 100.0, 50.0, 12.0, 160.0, 15.0, 120.0, 90.0, 60.0, 100.0, 30.0, 30.0, 60.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLD017, SLD084, SLH006, SLB006, SLJ002, SLF034,  SLB006,  SLK002, SLG002,  SLK018"
Vegetable Fried Rice,"Chicken Curry, Devilled Chicken, Green Pea Curry, Ginger Chicken, Fish Cutlets","Vegetable Fried Rice with Chicken Curry, Devilled Chicken, Green Pea Curry, Ginger Chicken, Fish Cutlets","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, salt, Onion, Green pea,  Chillies,  Ginger, Fish,  Potatoes","500.0, 100.0, 100.0, 75.0, 15.0, 52.5, 350.0, 200.0, 40.0, 20.0, 1.0, 60.0, 175.0, 100.0, 10.0, 30.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLC007,  SLI005, SLK002, SLK012, SLF034,  SLB006,  SLK002"
Vegetable Fried Rice,"Chicken Curry, Wambatu Moju, Ala Badun, potatoe cheese Balls, Vegetable Balls","Vegetable Fried Rice with Chicken Curry, Wambatu Moju, Ala Badun, potatoe cheese Balls, Vegetable Balls","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk, Eggplant,  Vinegar, tomato sause, Potato,  Oil,  Salt, chilli, cheese,  Potatoes,  pepper, Carrot,  leeks","500.0, 100.0, 210.0, 77.0, 15.0, 12.5, 200.0, 20.0, 80.0, 40.0, 9.0, 120.0, 90.0, 60.0, 120.0, 20.0, 30.0, 50.0, 10.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLD017, SLD084, SLB006, SLJ002, SLG002,  SLB006,  SLK018,  SLD055,  SLD049"
Vegetable Fried Rice,"Parippu, Devilled Fish, Fish Cutlets, Vegetable Cutlets, Tapioca Chips","Vegetable Fried Rice with Parippu, Devilled Fish, Fish Cutlets, Vegetable Cutlets, Tapioca Chips","Rice,  Vegetables, onion,  Spices, curry leaves, Dhal,  Coconut milk, Termeric powder, Fish,  Chili,  Curry leaves, salt, Onion,  Potatoes,  Chillies, Carrot, Tapioca,  Oil,  Salt,  chillies","500.0, 100.0, 100.0, 75.0, 15.0, 12.5, 50.0, 25.0, 61.0, 200.0, 40.0, 20.0, 1.0, 150.0, 230.0, 20.0, 10.0, 50.0, 20.0, 10.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLC001, SLK019, SLF006, SLF034,  SLB006,  SLK002, SLB011,  SLJ002"
Vegetable Fried Rice,"Chicken Curry, Wambatu Moju, Chicken Curry, Devilled Fish, Cashew Curry","Vegetable Fried Rice with Chicken Curry, Wambatu Moju, Chicken Curry, Devilled Fish, Cashew Curry","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk, Eggplant,  Vinegar, tomato sause, Fish,  Chili,  Curry leaves, salt, Onion, Cashew,  Chillies","500.0, 100.0, 120.0, 107.0, 15.0, 21.5, 370.0, 20.0, 80.0, 40.0, 10.0, 100.0, 20.0, 10.0, 0.5, 20.0, 25.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLD017, SLD084, SLF006, SLI004,  SLI005, SLK002"
Chicken Biryani,"Chicken Curry, Devilled Chicken, Devilled Fish","Chicken Biryani with Chicken Curry, Devilled Chicken, Devilled Fish","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, salt, Onion, Fish","300.0, 150.0, 60.0, 45.0, 9.0, 17.5, 120.0, 150.0, 30.0, 15.0, 0.75, 20.0","SLA008, SLH006, SLD060, SLI006, SLK004, SLK009, SLF006"
Chicken Biryani,"Chicken Curry, Ginger Chicken, Devilled Beef","Chicken Biryani with Chicken Curry, Ginger Chicken, Devilled Beef","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Coconut milk,  Ginger,  Chillies, Beef,  Oil,  chillies","300.0, 150.0, 60.0, 45.0, 9.0, 17.5, 120.0, 100.0, 50.0, 10.0, 80.0, 30.0","SLA008, SLH006, SLD060, SLI006, SLK004, SLK009, SLK012, SLK002, SLH016, SLJ002"
Chicken Biryani,"Devilled Chicken, Devilled Fish, Ginger Chicken","Chicken Biryani with Devilled Chicken, Devilled Fish, Ginger Chicken","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Chili,  Curry leaves, salt, Onion, Fish,  Ginger,  Chillies","300.0, 150.0, 60.0, 15.0, 9.0, 27.5, 250.0, 50.0, 25.0, 1.25, 40.0, 50.0, 25.0","SLA008, SLH006, SLD060, SLI006, SLK004, SLK009, SLF006, SLK012, SLK002"
Chicken Biryani,"Devilled Chicken, Chickpea Salad, Devilled Beef","Chicken Biryani with Devilled Chicken, Chickpea Salad, Devilled Beef","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Chili,  Curry leaves, salt, Onion, Chickpeas,  Carrot,  Cabbage, Beef,  Oil,  chillies","300.0, 150.0, 60.0, 15.0, 9.0, 7.5, 150.0, 30.0, 15.0, 0.75, 40.0, 120.0, 60.0, 30.0, 80.0, 30.0","SLA008, SLH006, SLD060, SLI006, SLK004, SLK009, SLI013, SLB002, SLD021, SLH016, SLJ002, SLK002"
Chicken Biryani,"Chicken Curry, Chicken Curry, Chickpea Salad","Chicken Biryani with Chicken Curry, Chicken Curry, Chickpea Salad","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Coconut milk, Chickpeas,  Carrot,  Cabbage","300.0, 150.0, 60.0, 65.0, 9.0, 17.5, 200.0, 5.0, 60.0, 30.0","SLA008, SLH006, SLD060, SLI006, SLK004, SLK009, SLI013, SLB002, SLD021"
Chicken Biryani,"Devilled Fish, Ginger Chicken, Devilled Beef","Chicken Biryani with Devilled Fish, Ginger Chicken, Devilled Beef","Rice,  Chicken,  onion,  Spices, curry leaves, Fish,  Chili,  Curry leaves, salt, Onion, Chicken,  Ginger,  Chillies, Beef,  Oil,  chillies","300.0, 150.0, 60.0, 15.0, 9.0, 7.5, 150.0, 30.0, 15.0, 0.75, 40.0, 100.0, 50.0, 10.0, 80.0, 30.0","SLA008, SLH006, SLD060, SLI006, SLK004, SLK009, SLF006, SLK012, SLK002, SLH016, SLJ002"
Chicken Biryani,"Chicken Curry, Chickpea Salad, Ginger Chicken","Chicken Biryani with Chicken Curry, Chickpea Salad, Ginger Chicken","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Coconut milk, Chickpeas,  Carrot,  Cabbage,  Ginger,  Chillies","300.0, 150.0, 60.0, 45.0, 9.0, 37.5, 120.0, 10.0, 120.0, 60.0, 50.0, 25.0","SLA008, SLH006, SLD060, SLI006, SLK004, SLK009, SLI013, SLB002, SLD021, SLK012, SLK002"
Chicken Biryani,"Chicken Curry, Devilled Chicken, Devilled Fish","Chicken Biryani with Chicken Curry, Devilled Chicken, Devilled Fish","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, salt, Onion, Fish","300.0, 150.0, 60.0, 45.0, 9.0, 17.5, 120.0, 150.0, 30.0, 15.0, 0.75, 20.0","SLA008, SLH006, SLD060, SLI006, SLK004, SLK009, SLF006"
Chicken Biryani,"Chicken Curry, Devilled Fish, Devilled Beef","Chicken Biryani with Chicken Curry, Devilled Fish, Devilled Beef","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Coconut milk, Fish,  Chili,  Curry leaves, salt, Onion, Beef,  Oil,  chillies","300.0, 150.0, 60.0, 45.0, 9.0, 7.5, 120.0, 10.0, 100.0, 20.0, 10.0, 0.5, 20.0, 80.0, 30.0","SLA008, SLH006, SLD060, SLI006, SLK004, SLK009, SLF006, SLH016, SLJ002, SLK002"
Chicken Biryani,"Chicken Curry, Chicken Curry, Ginger Chicken","Chicken Biryani with Chicken Curry, Chicken Curry, Ginger Chicken","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Coconut milk,  Ginger,  Chillies","300.0, 150.0, 60.0, 65.0, 9.0, 22.5, 200.0, 50.0, 25.0","SLA008, SLH006, SLD060, SLI006, SLK004, SLK009, SLK012, SLK002"
Chicken Biryani,"Chicken Curry, Devilled Fish, Ginger Chicken, Chickpea Salad","Chicken Biryani with Chicken Curry, Devilled Fish, Ginger Chicken, Chickpea Salad","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Coconut milk, Fish,  Chili,  Curry leaves, salt, Onion,  Ginger,  Chillies, Chickpeas,  Carrot,  Cabbage","400.0, 200.0, 80.0, 60.0, 12.0, 50.0, 160.0, 15.0, 150.0, 30.0, 15.0, 0.75, 100.0, 50.0, 10.0, 60.0, 30.0","SLA008, SLH006, SLD060, SLI006, SLK004, SLK009, SLF006, SLK012, SLK002, SLI013, SLB002, SLD021"
Chicken Biryani,"Chicken Curry, Devilled Fish, Ginger Chicken, Chickpea Salad","Chicken Biryani with Chicken Curry, Devilled Fish, Ginger Chicken, Chickpea Salad","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Coconut milk, Fish,  Chili,  Curry leaves, salt, Onion,  Ginger,  Chillies, Chickpeas,  Carrot,  Cabbage","400.0, 200.0, 80.0, 60.0, 12.0, 50.0, 160.0, 15.0, 150.0, 30.0, 15.0, 0.75, 100.0, 50.0, 10.0, 60.0, 30.0","SLA008, SLH006, SLD060, SLI006, SLK004, SLK009, SLF006, SLK012, SLK002, SLI013, SLB002, SLD021"
Chicken Biryani,"Chicken Curry, Chicken Curry, Devilled Fish, Devilled Beef","Chicken Biryani with Chicken Curry, Chicken Curry, Devilled Fish, Devilled Beef","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Coconut milk, Fish,  Chili,  Curry leaves, salt, Onion, Beef,  Oil,  chillies","400.0, 200.0, 80.0, 90.0, 12.0, 25.0, 280.0, 10.0, 100.0, 20.0, 10.0, 0.5, 20.0, 80.0, 30.0","SLA008, SLH006, SLD060, SLI006, SLK004, SLK009, SLF006, SLH016, SLJ002, SLK002"
Chicken Biryani,"Chicken Curry, Chicken Curry, Devilled Beef, Ginger Chicken","Chicken Biryani with Chicken Curry, Chicken Curry, Devilled Beef, Ginger Chicken","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Coconut milk, Beef,  Oil,  chillies,  Ginger,  Chillies","400.0, 200.0, 80.0, 90.0, 12.0, 30.0, 280.0, 10.0, 160.0, 60.0, 50.0, 25.0","SLA008, SLH006, SLD060, SLI006, SLK004, SLK009, SLH016, SLJ002, SLK002, SLK012"
Chicken Biryani,"Chicken Curry, Devilled Chicken, Devilled Fish, Devilled Beef","Chicken Biryani with Chicken Curry, Devilled Chicken, Devilled Fish, Devilled Beef","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, salt, Onion, Fish, Beef,  Oil,  chillies","400.0, 200.0, 80.0, 60.0, 12.0, 25.0, 160.0, 250.0, 50.0, 25.0, 1.25, 40.0, 20.0, 80.0, 30.0","SLA008, SLH006, SLD060, SLI006, SLK004, SLK009, SLF006, SLH016, SLJ002, SLK002"
Chicken Biryani,"Chicken Curry, Devilled Fish, Chickpea Salad, Devilled Beef","Chicken Biryani with Chicken Curry, Devilled Fish, Chickpea Salad, Devilled Beef","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Coconut milk, Fish,  Chili,  Curry leaves, salt, Onion, Chickpeas,  Carrot,  Cabbage, Beef,  Oil,  chillies","400.0, 200.0, 80.0, 60.0, 12.0, 10.0, 160.0, 15.0, 150.0, 30.0, 15.0, 0.75, 40.0, 120.0, 60.0, 30.0, 80.0, 30.0","SLA008, SLH006, SLD060, SLI006, SLK004, SLK009, SLF006, SLI013, SLB002, SLD021, SLH016, SLJ002, SLK002"
Chicken Biryani,"Chicken Curry, Chicken Curry, Devilled Chicken, Chickpea Salad","Chicken Biryani with Chicken Curry, Chicken Curry, Devilled Chicken, Chickpea Salad","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, salt, Onion, Chickpeas,  Carrot,  Cabbage","400.0, 200.0, 80.0, 90.0, 12.0, 35.0, 280.0, 100.0, 20.0, 10.0, 0.5, 20.0, 60.0, 30.0","SLA008, SLH006, SLD060, SLI006, SLK004, SLK009, SLI013, SLB002, SLD021"
Chicken Biryani,"Chicken Curry, Devilled Fish, Ginger Chicken, Ginger Chicken","Chicken Biryani with Chicken Curry, Devilled Fish, Ginger Chicken, Ginger Chicken","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Coconut milk, Fish,  Chili,  Curry leaves, salt, Onion,  Ginger,  Chillies","400.0, 200.0, 80.0, 60.0, 12.0, 60.0, 160.0, 15.0, 150.0, 30.0, 15.0, 0.75, 150.0, 75.0","SLA008, SLH006, SLD060, SLI006, SLK004, SLK009, SLF006, SLK012, SLK002"
Chicken Biryani,"Chicken Curry, Chicken Curry, Devilled Fish, Chickpea Salad","Chicken Biryani with Chicken Curry, Chicken Curry, Devilled Fish, Chickpea Salad","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Coconut milk, Fish,  Chili,  Curry leaves, salt, Onion, Chickpeas,  Carrot,  Cabbage","400.0, 200.0, 80.0, 90.0, 12.0, 25.0, 280.0, 10.0, 100.0, 20.0, 10.0, 0.5, 20.0, 60.0, 30.0","SLA008, SLH006, SLD060, SLI006, SLK004, SLK009, SLF006, SLI013, SLB002, SLD021"
Chicken Biryani,"Devilled Chicken, Chickpea Salad, Devilled Beef, Ginger Chicken","Chicken Biryani with Devilled Chicken, Chickpea Salad, Devilled Beef, Ginger Chicken","Rice,  Chicken,  onion,  Spices, curry leaves, Chicken,  Chili,  Curry leaves, salt, Onion, Chickpeas,  Carrot,  Cabbage, Beef,  Oil,  chillies,  Ginger,  Chillies","400.0, 200.0, 80.0, 20.0, 12.0, 15.0, 200.0, 40.0, 20.0, 1.0, 60.0, 180.0, 90.0, 60.0, 160.0, 60.0, 50.0, 25.0","SLA008, SLH006, SLD060, SLI006, SLK004, SLK009, SLI013, SLB002, SLD021, SLH016, SLJ002, SLK002, SLK012"
Vegetable Biryani,"Ginger Chicken, Devilled Beef, Ginger Chicken","Vegetable Biryani with Ginger Chicken, Devilled Beef, Ginger Chicken","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Ginger,  Chillies, Beef,  Oil,  chillies","300.0, 150.0, 60.0, 15.0, 9.0, 12.8, 200.0, 100.0, 20.0, 160.0, 60.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLK012, SLK002, SLH016, SLJ002"
Vegetable Biryani,"Chicken Curry, Devilled Fish, Devilled Beef","Vegetable Biryani with Chicken Curry, Devilled Fish, Devilled Beef","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk, Fish,  Chili,  Curry leaves, salt, Onion, Beef,  Oil,  chillies","300.0, 150.0, 60.0, 45.0, 9.0, 7.800000000000001, 120.0, 10.0, 100.0, 20.0, 10.0, 0.5, 20.0, 80.0, 30.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLF006, SLH016, SLJ002, SLK002"
Vegetable Biryani,"Devilled Fish, Ginger Chicken, Chickpea Salad","Vegetable Biryani with Devilled Fish, Ginger Chicken, Chickpea Salad","Rice,  Vegetables, onion,  Spices, curry leaves, Fish,  Chili,  Curry leaves, salt, Onion, Chicken,  Ginger,  Chillies, Chickpeas,  Carrot,  Cabbage","300.0, 150.0, 60.0, 15.0, 9.0, 7.800000000000001, 150.0, 30.0, 15.0, 0.75, 40.0, 100.0, 50.0, 10.0, 60.0, 30.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLF006, SLH006, SLK012, SLK002, SLI013, SLD021"
Vegetable Biryani,"Chicken Curry, Devilled Fish, Devilled Beef","Vegetable Biryani with Chicken Curry, Devilled Fish, Devilled Beef","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk, Fish,  Chili,  Curry leaves, salt, Onion, Beef,  Oil,  chillies","300.0, 150.0, 60.0, 45.0, 9.0, 7.800000000000001, 120.0, 10.0, 100.0, 20.0, 10.0, 0.5, 20.0, 80.0, 30.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLF006, SLH016, SLJ002, SLK002"
Vegetable Biryani,"Devilled Fish, Devilled Beef, Ginger Chicken","Vegetable Biryani with Devilled Fish, Devilled Beef, Ginger Chicken","Rice,  Vegetables, onion,  Spices, curry leaves, Fish,  Chili,  Curry leaves, salt, Onion, Beef,  Oil,  chillies, Chicken,  Ginger,  Chillies","300.0, 150.0, 60.0, 15.0, 9.0, 7.800000000000001, 150.0, 30.0, 15.0, 0.75, 40.0, 160.0, 60.0, 5.0, 50.0, 25.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLF006, SLH016, SLJ002, SLK002, SLH006, SLK012"
Vegetable Biryani,"Chicken Curry, Devilled Chicken, Devilled Fish","Vegetable Biryani with Chicken Curry, Devilled Chicken, Devilled Fish","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, salt, Onion, Fish","300.0, 150.0, 60.0, 45.0, 9.0, 17.799999999999997, 120.0, 150.0, 30.0, 15.0, 0.75, 20.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLF006"
Vegetable Biryani,"Devilled Chicken, Ginger Chicken, Chickpea Salad","Vegetable Biryani with Devilled Chicken, Ginger Chicken, Chickpea Salad","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Chili,  Curry leaves, salt, Onion,  Ginger,  Chillies, Chickpeas,  Carrot,  Cabbage","300.0, 150.0, 60.0, 15.0, 9.0, 47.8, 150.0, 30.0, 15.0, 0.75, 100.0, 50.0, 10.0, 60.0, 30.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLK012, SLK002, SLI013, SLD021"
Vegetable Biryani,"Devilled Fish, Chickpea Salad, Devilled Beef","Vegetable Biryani with Devilled Fish, Chickpea Salad, Devilled Beef","Rice,  Vegetables, onion,  Spices, curry leaves, Fish,  Chili,  Curry leaves, salt, Onion, Chickpeas,  Carrot,  Cabbage, Beef,  Oil,  chillies","300.0, 150.0, 60.0, 15.0, 9.0, 7.800000000000001, 150.0, 30.0, 15.0, 0.75, 40.0, 120.0, 60.0, 30.0, 80.0, 30.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLF006, SLI013, SLD021, SLH016, SLJ002, SLK002"
Vegetable Biryani,"Devilled Chicken, Devilled Fish, Devilled Beef","Vegetable Biryani with Devilled Chicken, Devilled Fish, Devilled Beef","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Chili,  Curry leaves, salt, Onion, Fish, Beef,  Oil,  chillies","300.0, 150.0, 60.0, 15.0, 9.0, 7.800000000000001, 250.0, 50.0, 25.0, 1.25, 40.0, 20.0, 80.0, 30.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLF006, SLH016, SLJ002, SLK002"
Vegetable Biryani,"Devilled Chicken, Devilled Beef, Ginger Chicken","Vegetable Biryani with Devilled Chicken, Devilled Beef, Ginger Chicken","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Chili,  Curry leaves, salt, Onion, Beef,  Oil,  chillies,  Ginger,  Chillies","300.0, 150.0, 60.0, 15.0, 9.0, 12.8, 150.0, 30.0, 15.0, 0.75, 40.0, 160.0, 60.0, 50.0, 25.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLH016, SLJ002, SLK002, SLK012"
Vegetable Biryani,"Chicken Curry, Chicken Curry, Ginger Chicken, Chickpea Salad","Vegetable Biryani with Chicken Curry, Chicken Curry, Ginger Chicken, Chickpea Salad","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk,  Ginger,  Chillies, Chickpeas,  Carrot,  Cabbage","400.0, 200.0, 80.0, 90.0, 12.0, 35.4, 280.0, 100.0, 50.0, 10.0, 60.0, 30.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLK012, SLK002, SLI013, SLD021"
Vegetable Biryani,"Chicken Curry, Devilled Chicken, Ginger Chicken, Chickpea Salad","Vegetable Biryani with Chicken Curry, Devilled Chicken, Ginger Chicken, Chickpea Salad","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, salt, Onion,  Ginger,  Chillies, Chickpeas,  Carrot,  Cabbage","400.0, 200.0, 80.0, 60.0, 12.0, 65.4, 160.0, 150.0, 30.0, 15.0, 0.75, 100.0, 50.0, 10.0, 60.0, 30.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLK012, SLK002, SLI013, SLD021"
Vegetable Biryani,"Chicken Curry, Devilled Chicken, Chickpea Salad, Ginger Chicken","Vegetable Biryani with Chicken Curry, Devilled Chicken, Chickpea Salad, Ginger Chicken","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, salt, Onion, Chickpeas,  Carrot,  Cabbage,  Ginger,  Chillies","400.0, 200.0, 80.0, 60.0, 12.0, 55.4, 160.0, 150.0, 30.0, 15.0, 0.75, 40.0, 120.0, 60.0, 50.0, 25.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLI013, SLD021, SLK012, SLK002"
Vegetable Biryani,"Chicken Curry, Chicken Curry, Ginger Chicken, Ginger Chicken","Vegetable Biryani with Chicken Curry, Chicken Curry, Ginger Chicken, Ginger Chicken","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk,  Ginger,  Chillies","400.0, 200.0, 80.0, 90.0, 12.0, 45.4, 280.0, 150.0, 75.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLK012, SLK002"
